DateID,Date,Year,MonthNum,MonthName,Quarter,order_month
516,2015-05-31,2015,5,May,2,2015-05
517,2015-06-01,2015,6,June,2,2015-06
518,2015-06-02,2015,6,June,2,2015-06
519,2015-06-03,2015,6,June,2,2015-06
520,2015-06-04,2015,6,June,2,2015-06
521,2015-06-05,2015,6,June,2,2015-06
522,2015-06-06,2015,6,June,2,2015-06
523,2015-06-07,2015,6,June,2,2015-06
524,2015-06-08,2015,6,June,2,2015-06
525,2015-06-09,2015,6,June,2,2015-06
526,2015-06-10,2015,6,June,2,2015-06
527,2015-06-11,2015,6,June,2,2015-06
528,2015-06-12,2015,6,June,2,2015-06
529,2015-06-13,2015,6,June,2,2015-06
530,2015-06-14,2015,6,June,2,2015-06
531,2015-06-15,2015,6,June,2,2015-06
532,2015-06-16,2015,6,June,2,2015-06
533,2015-06-17,2015,6,June,2,2015-06
534,2015-06-18,2015,6,June,2,2015-06
535,2015-06-19,2015,6,June,2,2015-06
536,2015-06-20,2015,6,June,2,2015-06
537,2015-06-21,2015,6,June,2,2015-06
538,2015-06-22,2015,6,June,2,2015-06
539,2015-06-23,2015,6,June,2,2015-06
540,2015-06-24,2015,6,June,2,2015-06
541,2015-06-25,2015,6,June,2,2015-06
542,2015-06-26,2015,6,June,2,2015-06
543,2015-06-27,2015,6,June,2,2015-06
544,2015-06-28,2015,6,June,2,2015-06
545,2015-06-29,2015,6,June,2,2015-06
546,2015-06-30,2015,6,June,2,2015-06
547,2015-07-01,2015,7,July,3,2015-07
548,2015-07-02,2015,7,July,3,2015-07
549,2015-07-03,2015,7,July,3,2015-07
550,2015-07-04,2015,7,July,3,2015-07
551,2015-07-05,2015,7,July,3,2015-07
552,2015-07-06,2015,7,July,3,2015-07
553,2015-07-07,2015,7,July,3,2015-07
554,2015-07-08,2015,7,July,3,2015-07
555,2015-07-09,2015,7,July,3,2015-07
556,2015-07-10,2015,7,July,3,2015-07
557,2015-07-11,2015,7,July,3,2015-07
558,2015-07-12,2015,7,July,3,2015-07
559,2015-07-13,2015,7,July,3,2015-07
560,2015-07-14,2015,7,July,3,2015-07
561,2015-07-15,2015,7,July,3,2015-07
562,2015-07-16,2015,7,July,3,2015-07
563,2015-07-17,2015,7,July,3,2015-07
564,2015-07-18,2015,7,July,3,2015-07
565,2015-07-19,2015,7,July,3,2015-07
566,2015-07-20,2015,7,July,3,2015-07
567,2015-07-21,2015,7,July,3,2015-07
568,2015-07-22,2015,7,July,3,2015-07
569,2015-07-23,2015,7,July,3,2015-07
570,2015-07-24,2015,7,July,3,2015-07
571,2015-07-25,2015,7,July,3,2015-07
572,2015-07-26,2015,7,July,3,2015-07
573,2015-07-27,2015,7,July,3,2015-07
574,2015-07-28,2015,7,July,3,2015-07
575,2015-07-29,2015,7,July,3,2015-07
576,2015-07-30,2015,7,July,3,2015-07
577,2015-07-31,2015,7,July,3,2015-07
578,2015-08-01,2015,8,August,3,2015-08
579,2015-08-02,2015,8,August,3,2015-08
580,2015-08-03,2015,8,August,3,2015-08
581,2015-08-04,2015,8,August,3,2015-08
582,2015-08-05,2015,8,August,3,2015-08
583,2015-08-06,2015,8,August,3,2015-08
584,2015-08-07,2015,8,August,3,2015-08
585,2015-08-08,2015,8,August,3,2015-08
586,2015-08-09,2015,8,August,3,2015-08
587,2015-08-10,2015,8,August,3,2015-08
588,2015-08-11,2015,8,August,3,2015-08
589,2015-08-12,2015,8,August,3,2015-08
590,2015-08-13,2015,8,August,3,2015-08
591,2015-08-14,2015,8,August,3,2015-08
592,2015-08-15,2015,8,August,3,2015-08
593,2015-08-16,2015,8,August,3,2015-08
594,2015-08-17,2015,8,August,3,2015-08
595,2015-08-18,2015,8,August,3,2015-08
596,2015-08-19,2015,8,August,3,2015-08
597,2015-08-20,2015,8,August,3,2015-08
598,2015-08-21,2015,8,August,3,2015-08
599,2015-08-22,2015,8,August,3,2015-08
600,2015-08-23,2015,8,August,3,2015-08
601,2015-08-24,2015,8,August,3,2015-08
602,2015-08-25,2015,8,August,3,2015-08
603,2015-08-26,2015,8,August,3,2015-08
604,2015-08-27,2015,8,August,3,2015-08
605,2015-08-28,2015,8,August,3,2015-08
606,2015-08-29,2015,8,August,3,2015-08
607,2015-08-30,2015,8,August,3,2015-08
608,2015-08-31,2015,8,August,3,2015-08
609,2015-09-01,2015,9,September,3,2015-09
610,2015-09-02,2015,9,September,3,2015-09
611,2015-09-03,2015,9,September,3,2015-09
612,2015-09-04,2015,9,September,3,2015-09
613,2015-09-05,2015,9,September,3,2015-09
614,2015-09-06,2015,9,September,3,2015-09
615,2015-09-07,2015,9,September,3,2015-09
616,2015-09-08,2015,9,September,3,2015-09
617,2015-09-09,2015,9,September,3,2015-09
618,2015-09-10,2015,9,September,3,2015-09
619,2015-09-11,2015,9,September,3,2015-09
620,2015-09-12,2015,9,September,3,2015-09
621,2015-09-13,2015,9,September,3,2015-09
622,2015-09-14,2015,9,September,3,2015-09
623,2015-09-15,2015,9,September,3,2015-09
624,2015-09-16,2015,9,September,3,2015-09
625,2015-09-17,2015,9,September,3,2015-09
626,2015-09-18,2015,9,September,3,2015-09
627,2015-09-19,2015,9,September,3,2015-09
628,2015-09-20,2015,9,September,3,2015-09
629,2015-09-21,2015,9,September,3,2015-09
630,2015-09-22,2015,9,September,3,2015-09
631,2015-09-23,2015,9,September,3,2015-09
632,2015-09-24,2015,9,September,3,2015-09
633,2015-09-25,2015,9,September,3,2015-09
634,2015-09-26,2015,9,September,3,2015-09
635,2015-09-27,2015,9,September,3,2015-09
636,2015-09-28,2015,9,September,3,2015-09
637,2015-09-29,2015,9,September,3,2015-09
638,2015-09-30,2015,9,September,3,2015-09
639,2015-10-01,2015,10,October,4,2015-10
640,2015-10-02,2015,10,October,4,2015-10
641,2015-10-03,2015,10,October,4,2015-10
642,2015-10-04,2015,10,October,4,2015-10
643,2015-10-05,2015,10,October,4,2015-10
644,2015-10-06,2015,10,October,4,2015-10
645,2015-10-07,2015,10,October,4,2015-10
646,2015-10-08,2015,10,October,4,2015-10
647,2015-10-09,2015,10,October,4,2015-10
648,2015-10-10,2015,10,October,4,2015-10
649,2015-10-11,2015,10,October,4,2015-10
650,2015-10-12,2015,10,October,4,2015-10
651,2015-10-13,2015,10,October,4,2015-10
652,2015-10-14,2015,10,October,4,2015-10
653,2015-10-15,2015,10,October,4,2015-10
654,2015-10-16,2015,10,October,4,2015-10
655,2015-10-17,2015,10,October,4,2015-10
656,2015-10-18,2015,10,October,4,2015-10
657,2015-10-19,2015,10,October,4,2015-10
658,2015-10-20,2015,10,October,4,2015-10
659,2015-10-21,2015,10,October,4,2015-10
660,2015-10-22,2015,10,October,4,2015-10
661,2015-10-23,2015,10,October,4,2015-10
662,2015-10-24,2015,10,October,4,2015-10
663,2015-10-25,2015,10,October,4,2015-10
664,2015-10-26,2015,10,October,4,2015-10
665,2015-10-27,2015,10,October,4,2015-10
666,2015-10-28,2015,10,October,4,2015-10
667,2015-10-29,2015,10,October,4,2015-10
668,2015-10-30,2015,10,October,4,2015-10
669,2015-10-31,2015,10,October,4,2015-10
670,2015-11-01,2015,11,November,4,2015-11
671,2015-11-02,2015,11,November,4,2015-11
672,2015-11-03,2015,11,November,4,2015-11
673,2015-11-04,2015,11,November,4,2015-11
674,2015-11-05,2015,11,November,4,2015-11
675,2015-11-06,2015,11,November,4,2015-11
676,2015-11-07,2015,11,November,4,2015-11
677,2015-11-08,2015,11,November,4,2015-11
678,2015-11-09,2015,11,November,4,2015-11
679,2015-11-10,2015,11,November,4,2015-11
680,2015-11-11,2015,11,November,4,2015-11
681,2015-11-12,2015,11,November,4,2015-11
682,2015-11-13,2015,11,November,4,2015-11
683,2015-11-14,2015,11,November,4,2015-11
684,2015-11-15,2015,11,November,4,2015-11
685,2015-11-16,2015,11,November,4,2015-11
686,2015-11-17,2015,11,November,4,2015-11
687,2015-11-18,2015,11,November,4,2015-11
688,2015-11-19,2015,11,November,4,2015-11
689,2015-11-20,2015,11,November,4,2015-11
690,2015-11-21,2015,11,November,4,2015-11
691,2015-11-22,2015,11,November,4,2015-11
692,2015-11-23,2015,11,November,4,2015-11
693,2015-11-24,2015,11,November,4,2015-11
694,2015-11-25,2015,11,November,4,2015-11
695,2015-11-26,2015,11,November,4,2015-11
696,2015-11-27,2015,11,November,4,2015-11
697,2015-11-28,2015,11,November,4,2015-11
698,2015-11-29,2015,11,November,4,2015-11
699,2015-11-30,2015,11,November,4,2015-11
700,2015-12-01,2015,12,December,4,2015-12
701,2015-12-02,2015,12,December,4,2015-12
702,2015-12-03,2015,12,December,4,2015-12
703,2015-12-04,2015,12,December,4,2015-12
704,2015-12-05,2015,12,December,4,2015-12
705,2015-12-06,2015,12,December,4,2015-12
706,2015-12-07,2015,12,December,4,2015-12
707,2015-12-08,2015,12,December,4,2015-12
708,2015-12-09,2015,12,December,4,2015-12
709,2015-12-10,2015,12,December,4,2015-12
710,2015-12-11,2015,12,December,4,2015-12
711,2015-12-12,2015,12,December,4,2015-12
712,2015-12-13,2015,12,December,4,2015-12
713,2015-12-14,2015,12,December,4,2015-12
714,2015-12-15,2015,12,December,4,2015-12
715,2015-12-16,2015,12,December,4,2015-12
716,2015-12-17,2015,12,December,4,2015-12
717,2015-12-18,2015,12,December,4,2015-12
718,2015-12-19,2015,12,December,4,2015-12
719,2015-12-20,2015,12,December,4,2015-12
720,2015-12-21,2015,12,December,4,2015-12
721,2015-12-22,2015,12,December,4,2015-12
722,2015-12-23,2015,12,December,4,2015-12
723,2015-12-24,2015,12,December,4,2015-12
724,2015-12-25,2015,12,December,4,2015-12
725,2015-12-26,2015,12,December,4,2015-12
726,2015-12-27,2015,12,December,4,2015-12
727,2015-12-28,2015,12,December,4,2015-12
728,2015-12-29,2015,12,December,4,2015-12
729,2015-12-30,2015,12,December,4,2015-12
730,2015-12-31,2015,12,December,4,2015-12
731,2016-01-01,2016,1,January,1,2016-01
732,2016-01-02,2016,1,January,1,2016-01
733,2016-01-03,2016,1,January,1,2016-01
734,2016-01-04,2016,1,January,1,2016-01
735,2016-01-05,2016,1,January,1,2016-01
736,2016-01-06,2016,1,January,1,2016-01
737,2016-01-07,2016,1,January,1,2016-01
738,2016-01-08,2016,1,January,1,2016-01
739,2016-01-09,2016,1,January,1,2016-01
740,2016-01-10,2016,1,January,1,2016-01
741,2016-01-11,2016,1,January,1,2016-01
742,2016-01-12,2016,1,January,1,2016-01
743,2016-01-13,2016,1,January,1,2016-01
744,2016-01-14,2016,1,January,1,2016-01
745,2016-01-15,2016,1,January,1,2016-01
746,2016-01-16,2016,1,January,1,2016-01
747,2016-01-17,2016,1,January,1,2016-01
748,2016-01-18,2016,1,January,1,2016-01
749,2016-01-19,2016,1,January,1,2016-01
750,2016-01-20,2016,1,January,1,2016-01
751,2016-01-21,2016,1,January,1,2016-01
752,2016-01-22,2016,1,January,1,2016-01
753,2016-01-23,2016,1,January,1,2016-01
754,2016-01-24,2016,1,January,1,2016-01
755,2016-01-25,2016,1,January,1,2016-01
756,2016-01-26,2016,1,January,1,2016-01
757,2016-01-27,2016,1,January,1,2016-01
758,2016-01-28,2016,1,January,1,2016-01
759,2016-01-29,2016,1,January,1,2016-01
760,2016-01-30,2016,1,January,1,2016-01
761,2016-01-31,2016,1,January,1,2016-01
762,2016-02-01,2016,2,February,1,2016-02
763,2016-02-02,2016,2,February,1,2016-02
764,2016-02-03,2016,2,February,1,2016-02
765,2016-02-04,2016,2,February,1,2016-02
766,2016-02-05,2016,2,February,1,2016-02
767,2016-02-06,2016,2,February,1,2016-02
768,2016-02-07,2016,2,February,1,2016-02
769,2016-02-08,2016,2,February,1,2016-02
770,2016-02-09,2016,2,February,1,2016-02
771,2016-02-10,2016,2,February,1,2016-02
772,2016-02-11,2016,2,February,1,2016-02
773,2016-02-12,2016,2,February,1,2016-02
774,2016-02-13,2016,2,February,1,2016-02
775,2016-02-14,2016,2,February,1,2016-02
776,2016-02-15,2016,2,February,1,2016-02
777,2016-02-16,2016,2,February,1,2016-02
778,2016-02-17,2016,2,February,1,2016-02
779,2016-02-18,2016,2,February,1,2016-02
780,2016-02-19,2016,2,February,1,2016-02
781,2016-02-20,2016,2,February,1,2016-02
782,2016-02-21,2016,2,February,1,2016-02
783,2016-02-22,2016,2,February,1,2016-02
784,2016-02-23,2016,2,February,1,2016-02
785,2016-02-24,2016,2,February,1,2016-02
786,2016-02-25,2016,2,February,1,2016-02
787,2016-02-26,2016,2,February,1,2016-02
788,2016-02-27,2016,2,February,1,2016-02
789,2016-02-28,2016,2,February,1,2016-02
790,2016-02-29,2016,2,February,1,2016-02
791,2016-03-01,2016,3,March,1,2016-03
792,2016-03-02,2016,3,March,1,2016-03
793,2016-03-03,2016,3,March,1,2016-03
794,2016-03-04,2016,3,March,1,2016-03
795,2016-03-05,2016,3,March,1,2016-03
796,2016-03-06,2016,3,March,1,2016-03
797,2016-03-07,2016,3,March,1,2016-03
798,2016-03-08,2016,3,March,1,2016-03
799,2016-03-09,2016,3,March,1,2016-03
800,2016-03-10,2016,3,March,1,2016-03
801,2016-03-11,2016,3,March,1,2016-03
802,2016-03-12,2016,3,March,1,2016-03
803,2016-03-13,2016,3,March,1,2016-03
804,2016-03-14,2016,3,March,1,2016-03
805,2016-03-15,2016,3,March,1,2016-03
806,2016-03-16,2016,3,March,1,2016-03
807,2016-03-17,2016,3,March,1,2016-03
808,2016-03-18,2016,3,March,1,2016-03
809,2016-03-19,2016,3,March,1,2016-03
810,2016-03-20,2016,3,March,1,2016-03
811,2016-03-21,2016,3,March,1,2016-03
812,2016-03-22,2016,3,March,1,2016-03
813,2016-03-23,2016,3,March,1,2016-03
814,2016-03-24,2016,3,March,1,2016-03
815,2016-03-25,2016,3,March,1,2016-03
816,2016-03-26,2016,3,March,1,2016-03
817,2016-03-27,2016,3,March,1,2016-03
818,2016-03-28,2016,3,March,1,2016-03
819,2016-03-29,2016,3,March,1,2016-03
820,2016-03-30,2016,3,March,1,2016-03
821,2016-03-31,2016,3,March,1,2016-03
822,2016-04-01,2016,4,April,2,2016-04
823,2016-04-02,2016,4,April,2,2016-04
824,2016-04-03,2016,4,April,2,2016-04
825,2016-04-04,2016,4,April,2,2016-04
826,2016-04-05,2016,4,April,2,2016-04
827,2016-04-06,2016,4,April,2,2016-04
828,2016-04-07,2016,4,April,2,2016-04
829,2016-04-08,2016,4,April,2,2016-04
830,2016-04-09,2016,4,April,2,2016-04
831,2016-04-10,2016,4,April,2,2016-04
832,2016-04-11,2016,4,April,2,2016-04
833,2016-04-12,2016,4,April,2,2016-04
834,2016-04-13,2016,4,April,2,2016-04
835,2016-04-14,2016,4,April,2,2016-04
836,2016-04-15,2016,4,April,2,2016-04
837,2016-04-16,2016,4,April,2,2016-04
838,2016-04-17,2016,4,April,2,2016-04
839,2016-04-18,2016,4,April,2,2016-04
840,2016-04-19,2016,4,April,2,2016-04
841,2016-04-20,2016,4,April,2,2016-04
842,2016-04-21,2016,4,April,2,2016-04
843,2016-04-22,2016,4,April,2,2016-04
844,2016-04-23,2016,4,April,2,2016-04
845,2016-04-24,2016,4,April,2,2016-04
846,2016-04-25,2016,4,April,2,2016-04
847,2016-04-26,2016,4,April,2,2016-04
848,2016-04-27,2016,4,April,2,2016-04
849,2016-04-28,2016,4,April,2,2016-04
850,2016-04-29,2016,4,April,2,2016-04
851,2016-04-30,2016,4,April,2,2016-04
852,2016-05-01,2016,5,May,2,2016-05
853,2016-05-02,2016,5,May,2,2016-05
854,2016-05-03,2016,5,May,2,2016-05
855,2016-05-04,2016,5,May,2,2016-05
856,2016-05-05,2016,5,May,2,2016-05
857,2016-05-06,2016,5,May,2,2016-05
858,2016-05-07,2016,5,May,2,2016-05
859,2016-05-08,2016,5,May,2,2016-05
860,2016-05-09,2016,5,May,2,2016-05
861,2016-05-10,2016,5,May,2,2016-05
862,2016-05-11,2016,5,May,2,2016-05
863,2016-05-12,2016,5,May,2,2016-05
864,2016-05-13,2016,5,May,2,2016-05
865,2016-05-14,2016,5,May,2,2016-05
866,2016-05-15,2016,5,May,2,2016-05
867,2016-05-16,2016,5,May,2,2016-05
868,2016-05-17,2016,5,May,2,2016-05
869,2016-05-18,2016,5,May,2,2016-05
870,2016-05-19,2016,5,May,2,2016-05
871,2016-05-20,2016,5,May,2,2016-05
872,2016-05-21,2016,5,May,2,2016-05
873,2016-05-22,2016,5,May,2,2016-05
874,2016-05-23,2016,5,May,2,2016-05
875,2016-05-24,2016,5,May,2,2016-05
876,2016-05-25,2016,5,May,2,2016-05
877,2016-05-26,2016,5,May,2,2016-05
878,2016-05-27,2016,5,May,2,2016-05
879,2016-05-28,2016,5,May,2,2016-05
880,2016-05-29,2016,5,May,2,2016-05
881,2016-05-30,2016,5,May,2,2016-05
882,2016-05-31,2016,5,May,2,2016-05
883,2016-06-01,2016,6,June,2,2016-06
884,2016-06-02,2016,6,June,2,2016-06
885,2016-06-03,2016,6,June,2,2016-06
886,2016-06-04,2016,6,June,2,2016-06
887,2016-06-05,2016,6,June,2,2016-06
888,2016-06-06,2016,6,June,2,2016-06
889,2016-06-07,2016,6,June,2,2016-06
890,2016-06-08,2016,6,June,2,2016-06
891,2016-06-09,2016,6,June,2,2016-06
892,2016-06-10,2016,6,June,2,2016-06
893,2016-06-11,2016,6,June,2,2016-06
894,2016-06-12,2016,6,June,2,2016-06
895,2016-06-13,2016,6,June,2,2016-06
896,2016-06-14,2016,6,June,2,2016-06
897,2016-06-15,2016,6,June,2,2016-06
898,2016-06-16,2016,6,June,2,2016-06
899,2016-06-17,2016,6,June,2,2016-06
900,2016-06-18,2016,6,June,2,2016-06
901,2016-06-19,2016,6,June,2,2016-06
902,2016-06-20,2016,6,June,2,2016-06
903,2016-06-21,2016,6,June,2,2016-06
904,2016-06-22,2016,6,June,2,2016-06
905,2016-06-23,2016,6,June,2,2016-06
906,2016-06-24,2016,6,June,2,2016-06
907,2016-06-25,2016,6,June,2,2016-06
908,2016-06-26,2016,6,June,2,2016-06
909,2016-06-27,2016,6,June,2,2016-06
910,2016-06-28,2016,6,June,2,2016-06
911,2016-06-29,2016,6,June,2,2016-06
912,2016-06-30,2016,6,June,2,2016-06
913,2016-07-01,2016,7,July,3,2016-07
914,2016-07-02,2016,7,July,3,2016-07
915,2016-07-03,2016,7,July,3,2016-07
916,2016-07-04,2016,7,July,3,2016-07
917,2016-07-05,2016,7,July,3,2016-07
918,2016-07-06,2016,7,July,3,2016-07
919,2016-07-07,2016,7,July,3,2016-07
920,2016-07-08,2016,7,July,3,2016-07
921,2016-07-09,2016,7,July,3,2016-07
922,2016-07-10,2016,7,July,3,2016-07
923,2016-07-11,2016,7,July,3,2016-07
924,2016-07-12,2016,7,July,3,2016-07
925,2016-07-13,2016,7,July,3,2016-07
926,2016-07-14,2016,7,July,3,2016-07
927,2016-07-15,2016,7,July,3,2016-07
928,2016-07-16,2016,7,July,3,2016-07
929,2016-07-17,2016,7,July,3,2016-07
930,2016-07-18,2016,7,July,3,2016-07
931,2016-07-19,2016,7,July,3,2016-07
932,2016-07-20,2016,7,July,3,2016-07
933,2016-07-21,2016,7,July,3,2016-07
934,2016-07-22,2016,7,July,3,2016-07
935,2016-07-23,2016,7,July,3,2016-07
936,2016-07-24,2016,7,July,3,2016-07
937,2016-07-25,2016,7,July,3,2016-07
938,2016-07-26,2016,7,July,3,2016-07
939,2016-07-27,2016,7,July,3,2016-07
940,2016-07-28,2016,7,July,3,2016-07
941,2016-07-29,2016,7,July,3,2016-07
942,2016-07-30,2016,7,July,3,2016-07
943,2016-07-31,2016,7,July,3,2016-07
944,2016-08-01,2016,8,August,3,2016-08
945,2016-08-02,2016,8,August,3,2016-08
946,2016-08-03,2016,8,August,3,2016-08
947,2016-08-04,2016,8,August,3,2016-08
948,2016-08-05,2016,8,August,3,2016-08
949,2016-08-06,2016,8,August,3,2016-08
950,2016-08-07,2016,8,August,3,2016-08
951,2016-08-08,2016,8,August,3,2016-08
952,2016-08-09,2016,8,August,3,2016-08
953,2016-08-10,2016,8,August,3,2016-08
954,2016-08-11,2016,8,August,3,2016-08
955,2016-08-12,2016,8,August,3,2016-08
956,2016-08-13,2016,8,August,3,2016-08
957,2016-08-14,2016,8,August,3,2016-08
958,2016-08-15,2016,8,August,3,2016-08
959,2016-08-16,2016,8,August,3,2016-08
960,2016-08-17,2016,8,August,3,2016-08
961,2016-08-18,2016,8,August,3,2016-08
962,2016-08-19,2016,8,August,3,2016-08
963,2016-08-20,2016,8,August,3,2016-08
964,2016-08-21,2016,8,August,3,2016-08
965,2016-08-22,2016,8,August,3,2016-08
966,2016-08-23,2016,8,August,3,2016-08
967,2016-08-24,2016,8,August,3,2016-08
968,2016-08-25,2016,8,August,3,2016-08
969,2016-08-26,2016,8,August,3,2016-08
970,2016-08-27,2016,8,August,3,2016-08
971,2016-08-28,2016,8,August,3,2016-08
972,2016-08-29,2016,8,August,3,2016-08
973,2016-08-30,2016,8,August,3,2016-08
974,2016-08-31,2016,8,August,3,2016-08
975,2016-09-01,2016,9,September,3,2016-09
976,2016-09-02,2016,9,September,3,2016-09
977,2016-09-03,2016,9,September,3,2016-09
978,2016-09-04,2016,9,September,3,2016-09
979,2016-09-05,2016,9,September,3,2016-09
980,2016-09-06,2016,9,September,3,2016-09
981,2016-09-07,2016,9,September,3,2016-09
982,2016-09-08,2016,9,September,3,2016-09
983,2016-09-09,2016,9,September,3,2016-09
984,2016-09-10,2016,9,September,3,2016-09
985,2016-09-11,2016,9,September,3,2016-09
986,2016-09-12,2016,9,September,3,2016-09
987,2016-09-13,2016,9,September,3,2016-09
988,2016-09-14,2016,9,September,3,2016-09
989,2016-09-15,2016,9,September,3,2016-09
990,2016-09-16,2016,9,September,3,2016-09
991,2016-09-17,2016,9,September,3,2016-09
992,2016-09-18,2016,9,September,3,2016-09
993,2016-09-19,2016,9,September,3,2016-09
994,2016-09-20,2016,9,September,3,2016-09
995,2016-09-21,2016,9,September,3,2016-09
996,2016-09-22,2016,9,September,3,2016-09
997,2016-09-23,2016,9,September,3,2016-09
998,2016-09-24,2016,9,September,3,2016-09
999,2016-09-25,2016,9,September,3,2016-09
1000,2016-09-26,2016,9,September,3,2016-09
1001,2016-09-27,2016,9,September,3,2016-09
1002,2016-09-28,2016,9,September,3,2016-09
1003,2016-09-29,2016,9,September,3,2016-09
1004,2016-09-30,2016,9,September,3,2016-09
1005,2016-10-01,2016,10,October,4,2016-10
1006,2016-10-02,2016,10,October,4,2016-10
1007,2016-10-03,2016,10,October,4,2016-10
1008,2016-10-04,2016,10,October,4,2016-10
1009,2016-10-05,2016,10,October,4,2016-10
1010,2016-10-06,2016,10,October,4,2016-10
1011,2016-10-07,2016,10,October,4,2016-10
1012,2016-10-08,2016,10,October,4,2016-10
1013,2016-10-09,2016,10,October,4,2016-10
1014,2016-10-10,2016,10,October,4,2016-10
1015,2016-10-11,2016,10,October,4,2016-10
1016,2016-10-12,2016,10,October,4,2016-10
1017,2016-10-13,2016,10,October,4,2016-10
1018,2016-10-14,2016,10,October,4,2016-10
1019,2016-10-15,2016,10,October,4,2016-10
1020,2016-10-16,2016,10,October,4,2016-10
1021,2016-10-17,2016,10,October,4,2016-10
1022,2016-10-18,2016,10,October,4,2016-10
1023,2016-10-19,2016,10,October,4,2016-10
1024,2016-10-20,2016,10,October,4,2016-10
1025,2016-10-21,2016,10,October,4,2016-10
1026,2016-10-22,2016,10,October,4,2016-10
